Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Basilicata,2022-04-26 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,87,2,89,28940,29029,232,590,94433,879,,,124341,994880,341630.0,1.0,64993.0,59348.0,652932.0,341948.0,ITF,ITF5,1.02686625014251,0.9351310656820363,1.1217906984881376
Calabria,2022-04-26 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,284,17,301,86020,86321,346,1316,260573,2479,,,349373,2902719,2201754.0,0.0,182003.0,167370.0,1636134.0,1266585.0,ITF,ITF6,1.1147082693787735,0.8508150861204692,1.398162933132992
Campania,2022-04-26 23:59:00,ITA,15,Campania,40.83956555,14.25084984,742,40,782,171602,172384,0,4456,1390948,10252,,,1573584,15819399,4855469.0,3.0,898031.0,675553.0,8587064.0,7232335.0,ITF,ITF3,1.0768434387046493,0.9175405357829288,1.2376568782186363
Emilia-Romagna,2022-04-26 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1528,38,1566,54643,56209,-1621,2158,1319536,16572,,,1392317,15638445,2718593.0,2.0,916817.0,475500.0,9011849.0,6626596.0,ITH,ITH5,1.04224933796376,0.9236011393829036,1.1703246885567669
Friuli Venezia Giulia,2022-04-26 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,161,6,167,23660,23827,-59,253,329767,4984,,,358578,6306379,1125724.0,0.0,196352.0,162226.0,3276638.0,3029741.0,ITH,ITH4,1.0629670338951163,0.8473163803269368,1.292617313126038
Lazio,2022-04-26 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1181,66,1247,154778,156025,-2309,3396,1290480,11052,,,1457557,20401739,5609080.0,3.0,951985.0,505572.0,8607767.0,11793972.0,ITI,ITI4,0.9616506199810586,0.8561930061875147,1.0744483031497085
Liguria,2022-04-26 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,339,17,356,17055,17411,-154,765,398131,5255,,,420797,5324062,1299674.0,0.0,230177.0,190620.0,2416032.0,2908030.0,ITC,ITC3,0.9379577349548416,0.8318113868933928,1.0443562518437575
Lombardia,2022-04-26 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,1215,37,1252,155854,157106,-303,2715,2532084,39854,,,2729044,36422989,8169533.0,0.0,1394379.0,1334665.0,15746284.0,20676705.0,ITC,ITC4,0.998964570123416,0.9168416030170562,1.0881580078994284
Marche,2022-04-26 23:59:00,ITA,11,Marche,43.61675973,13.5188753,193,6,199,6425,6624,-386,930,425928,3828,,,436380,2997575,1996257.0,1.0,213159.0,223221.0,1967180.0,1030395.0,ITI,ITI3,1.058677641105242,0.8662346236071838,1.259590357921161
Molise,2022-04-26 23:59:00,ITA,14,Molise,41.55774754,14.65916051,38,0,38,8974,9012,119,135,48491,612,,,58115,587791,545676.0,0.0,25070.0,33045.0,417262.0,170529.0,ITF,ITF2,1.084819542025893,0.920609000633649,1.255672339185155
P.A. Bolzano,2022-04-26 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,40,3,43,3890,3933,0,203,203791,1461,,,209185,5066344,828697.0,1.0,84015.0,125170.0,873198.0,4193146.0,ITH,ITH1,0.8759807875673314,0.7569828388396322,1.0025701380573415
P.A. Trento,2022-04-26 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,81,3,84,3782,3866,20,223,153913,1553,,,159332,2573449,553829.0,0.0,43097.0,116235.0,836004.0,1737445.0,ITH,ITH2,1.0289353432241775,0.875222931047965,1.1781763872540896
Piemonte,2022-04-26 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,841,23,864,62389,63253,-6,1642,1051708,13295,,,1128256,16805425,3915069.0,2.0,496045.0,632211.0,4885110.0,11920315.0,ITC,ITC1,1.0221067625122986,0.8791066760457504,1.1684232082395412
Puglia,2022-04-26 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,580,29,609,105147,105756,375,3036,931820,8229,,,1045805,10442573,2291641.0,1.0,477605.0,568200.0,4266282.0,6176291.0,ITF,ITF4,1.1425493652068373,0.8626415111919262,1.4713697787476376
Sardegna,2022-04-26 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,318,13,331,30531,30862,-70,999,238522,2341,,,271725,4322881,1585437.0,0.0,156929.0,114796.0,1948218.0,2374663.0,ITG,ITG2,1.0991887120915604,0.8455091198109124,1.3775012941720042
Sicilia,2022-04-26 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,842,51,893,121071,121964,776,1803,960024,10504,,,1092492,12475387,6892001.0,5.0,501011.0,591481.0,4611176.0,7864211.0,ITG,ITG1,1.0349459910145993,0.8280910470731239,1.2632807406139241
Toscana,2022-04-26 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,675,23,698,49487,50185,-3847,1203,1021578,9812,,,1081575,13665771,4710527.0,3.0,617484.0,464091.0,6716358.0,6949413.0,ITI,ITI1,0.9807998407766958,0.8431974668330181,1.1258361095385834
Umbria,2022-04-26 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,226,5,231,12219,12450,-197,410,249045,1831,,,263326,4176583,713019.0,-2.0,136805.0,126521.0,1623693.0,2552890.0,ITI,ITI2,0.9593686415696251,0.8550887875910179,1.0756549054226177
Valle d'Aosta,2022-04-26 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,18,0,18,1447,1465,20,49,32671,531,,,34667,505517,132990.0,0.0,13283.0,21384.0,138287.0,367230.0,ITC,ITC2,0.9658166467377377,0.7461538013183597,1.1970560176785556
Veneto,2022-04-26 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,614,18,632,73202,73834,-487,2002,1551869,14404,,,1640107,28817140,4757240.0,2.0,791508.0,848599.0,9815214.0,19001926.0,ITH,ITH3,0.9738732092227715,0.8834847878701796,1.0661361070207274
Abruzzo,2022-04-27 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,325,12,337,53123,53460,0,1,308108,3199,,,364767,5766271,1222236.0,0.0,181129.0,183638.0,2250006.0,3516265.0,ITF,ITF1,5.644999042541671,0.7462307289562777,12.440608119868548
Basilicata,2022-04-27 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,95,0,95,29225,29320,291,1127,95268,880,,,125468,999133,342385.0,0.0,65153.0,60315.0,653635.0,345498.0,ITF,ITF5,0.9791090307990151,0.8871615330448017,1.067565182749215
Calabria,2022-04-27 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,297,16,313,85816,86129,-192,3057,263816,2485,,,352430,2916411,2213494.0,1.0,182202.0,170228.0,1638463.0,1277948.0,ITF,ITF6,1.0836994817136192,0.8180818214723969,1.3797860150371268
Campania,2022-04-27 23:59:00,ITA,15,Campania,40.83956555,14.25084984,751,40,791,170567,171358,-1026,10785,1402754,10257,,,1584369,15870307,4862187.0,2.0,898803.0,685566.0,8595199.0,7275108.0,ITF,ITF3,1.0261689638920368,0.8820015102861908,1.1869724559004426
Emilia-Romagna,2022-04-27 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1344,37,1381,54853,56234,25,2972,1322466,16588,,,1395288,15666660,2720257.0,3.0,917263.0,478025.0,9023303.0,6643357.0,ITH,ITH5,1.031213899577248,0.9088398738029624,1.1634729804056765
Friuli Venezia Giulia,2022-04-27 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,155,10,165,24489,24654,827,1533,330466,4990,,,360110,6321503,1126788.0,4.0,196621.0,163489.0,3281761.0,3039742.0,ITH,ITH4,1.0702040159974888,0.8555451525670008,1.3074732261887072
Lazio,2022-04-27 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1177,66,1243,155230,156473,448,8692,1298701,11075,,,1466249,20461326,5612184.0,4.0,954455.0,511794.0,8616454.0,11844872.0,ITI,ITI4,0.9328926816971396,0.8331136972403697,1.0409904370926795
Liguria,2022-04-27 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,330,15,345,16803,17148,-263,2076,400466,5259,,,422873,5337605,1301407.0,0.0,230537.0,192336.0,2418686.0,2918919.0,ITC,ITC3,0.9127009390893752,0.8113104776202573,1.0199001686998315
Lombardia,2022-04-27 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,1251,35,1286,156050,157336,230,13110,2544938,39880,,,2742154,36517667,8178945.0,0.0,1395784.0,1346370.0,15760489.0,20757178.0,ITC,ITC4,0.9857177377417432,0.9051234061669137,1.0717469904803925
Marche,2022-04-27 23:59:00,ITA,11,Marche,43.61675973,13.5188753,190,5,195,6125,6320,-304,2854,429082,3832,,,439234,3004629,2003311.0,0.0,213288.0,225946.0,1967772.0,1036857.0,ITI,ITI3,1.0325190829467579,0.8458675872743613,1.238388047733417
Molise,2022-04-27 23:59:00,ITA,14,Molise,41.55774754,14.65916051,37,0,37,9119,9156,144,489,48835,613,,,58604,588435,546320.0,0.0,25084.0,33520.0,417374.0,171061.0,ITF,ITF2,1.0444868111640762,0.8862026274672851,1.2140727999830268
P.A. Bolzano,2022-04-27 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,46,2,48,4322,4370,437,673,204026,1462,,,209858,5072030,828941.0,1.0,84039.0,125819.0,873892.0,4198138.0,ITH,ITH1,0.874205444478077,0.7508507163474203,0.9968138992125235
P.A. Trento,2022-04-27 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,81,3,84,3663,3747,-119,576,154608,1553,,,159908,2578318,554259.0,0.0,43118.0,116790.0,836395.0,1741923.0,ITH,ITH2,1.0024396816053744,0.8499784260863068,1.1540501691566112
Piemonte,2022-04-27 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,805,18,823,62351,63174,-79,5973,1057753,13302,,,1134229,16847530,3921243.0,3.0,496668.0,637561.0,4888310.0,11959220.0,ITC,ITC1,1.0175460750436716,0.8749426440966607,1.1738316890700942
Puglia,2022-04-27 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,568,28,596,104813,105409,-347,8030,940173,8253,,,1053835,10480166,2295327.0,5.0,478108.0,575727.0,4271332.0,6208834.0,ITF,ITF4,1.1061800134236126,0.8287863565850814,1.4403555062701132
Sardegna,2022-04-27 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,316,13,329,29557,29886,-976,2862,242358,2343,,,274587,4337502,1587869.0,1.0,157180.0,117407.0,1951410.0,2386092.0,ITG,ITG2,1.0952898764756438,0.8402428021419193,1.394804443552866
Sicilia,2022-04-27 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,862,49,911,123367,124278,2314,6550,964728,10529,,,1099535,12509745,6926083.0,2.0,501295.0,598240.0,4615138.0,7894607.0,ITG,ITG1,1.0025159654162878,0.8011523081778876,1.2328685518455058
Toscana,2022-04-27 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,650,23,673,49436,50109,-76,5653,1027294,9825,,,1087228,13701019,4717437.0,3.0,618367.0,468861.0,6719931.0,6981088.0,ITI,ITI1,0.9351697941959055,0.8047972228904234,1.0696930521484338
Umbria,2022-04-27 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,220,4,224,12085,12309,-141,1127,250313,1831,,,264453,4185877,713959.0,0.0,136933.0,127520.0,1624747.0,2561130.0,ITI,ITI2,0.94226984924141,0.8334363630380177,1.054567485985254
Valle d'Aosta,2022-04-27 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,23,0,23,1467,1490,25,135,32779,533,,,34802,506628,133093.0,0.0,13251.0,21551.0,138401.0,368227.0,ITC,ITC2,0.9692682683292305,0.7526936420883998,1.2008484601645038
Veneto,2022-04-27 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,632,18,650,71666,72316,-1518,9666,1563033,14424,,,1649773,28899083,4762823.0,5.0,799871.0,849902.0,9825789.0,19073294.0,ITH,ITH3,0.9566988336661588,0.8713967569601798,1.0464944416459605
Abruzzo,2022-04-28 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,316,10,326,55251,55577,2117,5385,311366,3208,,,370151,5798218,1224954.0,2.0,182041.0,188110.0,2256501.0,3541717.0,ITF,ITF1,4.361073813003138,0.827984156530934,9.488455652028547
Basilicata,2022-04-28 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,101,0,101,29342,29443,123,785,95929,881,,,126253,1002428,342977.0,0.0,65319.0,60934.0,654335.0,348093.0,ITF,ITF5,0.9298234586915344,0.8445674764182787,1.0155237930583874
Calabria,2022-04-28 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,291,17,308,86372,86680,551,2063,265322,2491,,,354493,2926629,2220869.0,2.0,182465.0,172028.0,1640784.0,1285845.0,ITF,ITF6,1.0507196697028942,0.793248100561641,1.3445472881709386
Campania,2022-04-28 23:59:00,ITA,15,Campania,40.83956555,14.25084984,746,42,788,175283,176071,4713,7313,1405344,10267,,,1591682,15909400,4867063.0,4.0,899748.0,691934.0,8606333.0,7303067.0,ITF,ITF3,0.972967488778484,0.838468847585391,1.116377661760413
Emilia-Romagna,2022-04-28 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1352,36,1388,58154,59542,3308,6011,1325149,16607,,,1401298,15691303,2722413.0,3.0,918542.0,482756.0,9036565.0,6654738.0,ITH,ITH5,1.0192691309342394,0.8921626052694399,1.1494390862911819
Friuli Venezia Giulia,2022-04-28 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,158,5,163,24391,24554,-100,1303,331861,4994,,,361409,6333344,1127685.0,0.0,197073.0,164336.0,3287193.0,3046151.0,ITH,ITH4,1.0718878652248807,0.8602510208574977,1.3074500934776379
Lazio,2022-04-28 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1158,68,1226,155166,156392,-81,6351,1305117,11091,,,1472600,20506233,5613135.0,5.0,956466.0,516134.0,8624157.0,11882076.0,ITI,ITI4,0.8979288900356329,0.8056706421719327,0.999101237223032
Liguria,2022-04-28 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,330,15,345,16726,17071,-77,1433,401971,5264,,,424306,5347704,1302679.0,1.0,230907.0,193399.0,2421083.0,2926621.0,ITC,ITC3,0.8879023181812968,0.7869575051765988,0.9896453781001773
Lombardia,2022-04-28 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,1261,35,1296,160081,161377,4041,8634,2549522,39889,,,2750788,36583392,8185671.0,14.0,1397388.0,1353400.0,15773490.0,20809902.0,ITC,ITC4,0.9689650561377684,0.8919239201289244,1.046910601388841
Marche,2022-04-28 23:59:00,ITA,11,Marche,43.61675973,13.5188753,183,4,187,5998,6185,-135,1963,431180,3832,,,441197,3009269,2007951.0,0.0,213486.0,227711.0,1968383.0,1040886.0,ITI,ITI3,1.0047122722538282,0.8190104578033754,1.2023852750421038
Molise,2022-04-28 23:59:00,ITA,14,Molise,41.55774754,14.65916051,36,0,36,8868,8904,-252,549,49634,615,,,59153,591348,549161.0,0.0,25132.0,34021.0,418145.0,173203.0,ITF,ITF2,1.0015267007007274,0.8456710439757814,1.1606872514833786
P.A. Bolzano,2022-04-28 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,46,1,47,3954,4001,-369,380,204774,1463,,,210238,5075962,829118.0,0.0,84047.0,126191.0,874459.0,4201503.0,ITH,ITH1,0.871352382339599,0.7495921748676312,0.9998318018834467
P.A. Trento,2022-04-28 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,74,3,77,3774,3851,104,459,154961,1555,,,160367,2581831,554599.0,0.0,43133.0,117234.0,836698.0,1745133.0,ITH,ITH2,0.9684558934210207,0.8202745840229647,1.1177843634844333
Piemonte,2022-04-28 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,785,19,804,63037,63841,667,3718,1060801,13305,,,1137947,16877508,3925133.0,3.0,497151.0,640796.0,4891125.0,11986383.0,ITC,ITC1,1.0138882656076493,0.8657240180244418,1.1772067662059755
Puglia,2022-04-28 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,557,23,580,104869,105449,40,4293,944423,8256,,,1058128,10502927,2299045.0,0.0,478549.0,579579.0,4275950.0,6226977.0,ITF,ITF4,1.0637737996881802,0.7954090755017204,1.3802808048263893
Sardegna,2022-04-28 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,316,12,328,28879,29207,-679,2028,245062,2346,,,276615,4347360,1590288.0,0.0,157471.0,119144.0,1954708.0,2392652.0,ITG,ITG2,1.0897400751456117,0.8284808753161956,1.3899484131327051
Sicilia,2022-04-28 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,850,47,897,123764,124661,383,4106,969267,10549,,,1104477,12539183,6955162.0,2.0,501599.0,602878.0,4620280.0,7918903.0,ITG,ITG1,0.9752225736154354,0.7710910348293681,1.1969664122577504
Toscana,2022-04-28 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,646,23,669,48625,49294,-815,3763,1031863,9834,,,1090991,13725543,4722483.0,4.0,619319.0,471672.0,6723770.0,7001773.0,ITI,ITI1,0.8877305231278191,0.7730077162432324,1.012314134610865
Umbria,2022-04-28 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,208,4,212,12281,12493,184,1628,251757,1831,,,266081,4192440,714877.0,1.0,137266.0,128815.0,1626104.0,2566336.0,ITI,ITI2,0.9296021013971636,0.8176941408867066,1.0386349468709257
Valle d'Aosta,2022-04-28 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,19,0,19,1428,1447,-43,91,32913,533,,,34893,507314,133170.0,0.0,13222.0,21671.0,138476.0,368838.0,ITC,ITC2,0.9595836150825953,0.7416812063806795,1.188454345627136
Veneto,2022-04-28 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,643,18,661,72105,72766,450,6948,1569522,14433,,,1656721,28960035,4767005.0,5.0,796557.0,860164.0,9837648.0,19122387.0,ITH,ITH3,0.9341638925944273,0.8522479684431696,1.0185042525826604
Abruzzo,2022-04-29 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,327,9,336,55987,56323,746,2160,312771,3213,,,372307,5812288,1226029.0,0.0,182591.0,189716.0,2260667.0,3551621.0,ITF,ITF1,4.877222244470916,0.9636574230883826,11.594284237073829
Basilicata,2022-04-29 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,109,0,109,29386,29495,52,630,96503,885,,,126883,1005298,343498.0,0.0,65420.0,61463.0,654766.0,350532.0,ITF,ITF5,0.8869835843848687,0.8056219098946485,0.9695516058022925
Calabria,2022-04-29 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,286,18,304,85366,85670,-1010,1834,268162,2495,,,356327,2935651,2227639.0,4.0,182674.0,173653.0,1642409.0,1293242.0,ITF,ITF6,1.0184389654423875,0.7782980799759449,1.3076227621940475
Campania,2022-04-29 23:59:00,ITA,15,Campania,40.83956555,14.25084984,726,40,766,177153,177919,1848,6662,1410151,10274,,,1598344,15943888,4871412.0,6.0,900466.0,697878.0,8614186.0,7329702.0,ITF,ITF3,0.9240098853580683,0.7997790741118849,1.0513955157242492
Emilia-Romagna,2022-04-29 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1359,34,1393,58854,60247,705,5379,1329814,16614,,,1406675,15712320,2723944.0,2.0,920366.0,486309.0,9046995.0,6665325.0,ITH,ITH5,1.0039473385557691,0.8774342771998663,1.1358047492291012
Friuli Venezia Giulia,2022-04-29 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,155,4,159,24415,24574,20,942,332776,4998,,,362348,6344026,1128385.0,0.0,197358.0,164990.0,3291570.0,3052456.0,ITH,ITH4,1.0643356452812187,0.8554576781738608,1.2901565711305962
Lazio,2022-04-29 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1150,64,1214,155086,156300,-92,5595,1310793,11102,,,1478195,20539553,5616162.0,3.0,958089.0,520106.0,8631682.0,11907871.0,ITI,ITI4,0.8622358158182193,0.778426846005877,0.9532695911558879
Liguria,2022-04-29 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,317,14,331,16682,17013,-58,1334,403358,5269,,,425640,5356808,1303805.0,1.0,231227.0,194413.0,2423232.0,2933576.0,ITC,ITC3,0.865584532140589,0.771041551477001,0.9636212365166213
Lombardia,2022-04-29 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,1233,34,1267,155872,157139,-4238,7631,2561365,39915,,,2758419,36642914,8191397.0,1.0,1398784.0,1359635.0,15783565.0,20859349.0,ITC,ITC4,0.9516761751277467,0.8796290201299961,1.0223919677370696
Marche,2022-04-29 23:59:00,ITA,11,Marche,43.61675973,13.5188753,172,4,176,5764,5940,-245,1735,433157,3835,,,442932,3013593,2012275.0,0.0,213609.0,229323.0,1968779.0,1044814.0,ITI,ITI3,0.9778302298405129,0.7986748219369931,1.1739346994259359
Molise,2022-04-29 23:59:00,ITA,14,Molise,41.55774754,14.65916051,40,0,40,8420,8460,-444,407,50485,615,,,59560,593458,551236.0,0.0,25162.0,34398.0,418910.0,174548.0,ITF,ITF2,0.9672130308402611,0.81632555916873,1.1174314621120898
P.A. Bolzano,2022-04-29 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,39,1,40,3848,3888,-113,357,205244,1463,,,210595,5079334,829289.0,0.0,84063.0,126532.0,874890.0,4204444.0,ITH,ITH1,0.8769246864375294,0.7528909336333708,1.0044690994106444
P.A. Trento,2022-04-29 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,71,4,75,3895,3970,119,438,155280,1555,,,160805,2585092,554914.0,1.0,43144.0,117661.0,836839.0,1748253.0,ITH,ITH2,0.9360702364710082,0.7923257108486749,1.0839805377217262
Piemonte,2022-04-29 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,773,17,790,63663,64453,612,3402,1063585,13311,,,1141349,16907787,3929110.0,3.0,497638.0,643711.0,4893198.0,12014589.0,ITC,ITC1,1.002843435834804,0.8455087620601403,1.1719624032964922
Puglia,2022-04-29 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,558,27,585,104533,105118,-331,4223,948975,8258,,,1062351,10526882,2303130.0,5.0,478972.0,583379.0,4280448.0,6246434.0,ITF,ITF4,1.0242377090565513,0.7719822838028403,1.3204557075540426
Sardegna,2022-04-29 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,303,13,316,28888,29204,-3,1686,246748,2349,,,278301,4356222,1592428.0,1.0,157735.0,120566.0,1957534.0,2398688.0,ITG,ITG2,1.081081421109254,0.8120469899963549,1.3683258584247409
Sicilia,2022-04-29 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,826,48,874,121324,122198,-2463,3462,975716,10568,,,1108482,12564301,6979897.0,2.0,501863.0,606619.0,4624982.0,7939319.0,ITG,ITG1,0.9543545428072592,0.7561718586660822,1.1739930234210807
Toscana,2022-04-29 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,634,21,655,50959,51614,2320,3639,1033174,9842,,,1094630,13748153,4727320.0,3.0,620443.0,474187.0,6727574.0,7020579.0,ITI,ITI1,0.8469166771027183,0.7444687110801828,0.9597731419766363
Umbria,2022-04-29 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,209,4,213,12508,12721,228,1142,252668,1834,,,267223,4198357,715640.0,0.0,137505.0,129718.0,1627029.0,2571328.0,ITI,ITI2,0.9168423595114842,0.8100405473750799,1.0325701786740036
Valle d'Aosta,2022-04-29 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,21,0,21,1480,1501,54,82,32941,533,,,34975,508061,133226.0,0.0,13213.0,21762.0,138543.0,369518.0,ITC,ITC2,0.9661375768705992,0.7440787337520184,1.1983426377646944
Veneto,2022-04-29 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,634,15,649,72721,73370,604,6121,1575023,14449,,,1662842,29016624,4770756.0,6.0,796929.0,865913.0,9845923.0,19170701.0,ITH,ITH3,0.9098611922831739,0.8335108473375613,0.9898767183669446
Abruzzo,2022-04-30 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,337,11,348,56789,57137,814,1832,313782,3217,,,374136,5825308,1227000.0,2.0,183075.0,191061.0,2263952.0,3561356.0,ITF,ITF1,5.276447900345198,1.015816292682668,12.683305264585968
Basilicata,2022-04-30 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,104,0,104,29568,29672,177,651,96977,885,,,127534,1008326,344013.0,0.0,65509.0,62025.0,655323.0,353003.0,ITF,ITF5,0.8544886958383451,0.7766262533649957,0.9359988505743672
Calabria,2022-04-30 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,271,19,290,84345,84635,-1035,1556,270745,2503,,,357883,2943826,2234686.0,1.0,182851.0,175032.0,1644434.0,1299392.0,ITF,ITF6,0.9920657443004256,0.758907223407708,1.2668209723699966
Campania,2022-04-30 23:59:00,ITA,15,Campania,40.83956555,14.25084984,727,42,769,177150,177919,0,6051,1416193,10283,,,1604395,15978044,4875482.0,7.0,901100.0,703295.0,8622319.0,7355725.0,ITF,ITF3,0.8839115765854966,0.7749647342682571,1.0020039057193537
Emilia-Romagna,2022-04-30 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.341720800000001,1336,29,1365,58753,60118,-129,4651,1334583,16625,,,1411326,15734780,2725512.0,0.0,921949.0,489377.0,9057555.0,6677225.0,ITH,ITH5,0.9840589109066821,0.8580537666640592,1.1119151796795426
Friuli Venezia Giulia,2022-04-30 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,156,3,159,24401,24560,-14,963,333747,5002,,,363309,6353595,1129115.0,0.0,197656.0,165653.0,3295370.0,3058225.0,ITH,ITH4,1.0533022374439323,0.8535078968448202,1.2700517808995428
Lazio,2022-04-30 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,1144,62,1206,154430,155636,-664,5506,1316953,11112,,,1483701,20578657,5620393.0,5.0,960830.0,522871.0,8639850.0,11938807.0,ITI,ITI4,0.8299827853702829,0.753807998552852,0.9110106478219155
Liguria,2022-04-30 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,316,14,330,16508,16838,-175,1283,404812,5273,,,426923,5366223,1304922.0,2.0,231539.0,195384.0,2425030.0,2941193.0,ITC,ITC3,0.8500811816604527,0.760145980586675,0.945025831377226
Lombardia,2022-04-30 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,1227,33,1260,152205,153465,-3674,6973,2571992,39935,,,2765392,36698599,8197088.0,0.0,1399981.0,1365411.0,15792994.0,20905605.0,ITC,ITC4,0.9355928233794839,0.8698566873887603,1.0025507262211493
Marche,2022-04-30 23:59:00,ITA,11,Marche,43.61675973,13.5188753,174,4,178,5325,5503,-437,1568,435160,3837,,,444500,3017968,2016650.0,0.0,213735.0,230765.0,1969218.0,1048750.0,ITI,ITI3,0.9541487509855632,0.7793679335732019,1.141979064705561
Molise,2022-04-30 23:59:00,ITA,14,Molise,41.55774754,14.65916051,39,0,39,8606,8645,185,327,50626,616,,,59887,595607,553333.0,0.0,25195.0,34692.0,419718.0,175889.0,ITF,ITF2,0.9424071582940693,0.8004361018216872,1.0934168553829102
