Region,data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,ingressi_terapia_intensiva,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,nuovi_positivi_smooth_deseas_Rt_MCMC_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_min_pastdays_000,nuovi_positivi_smooth_deseas_Rt_MCMC_HDI_95_max_pastdays_000
Toscana,2020-12-08 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1335,253,1588,24436,26024,-2060,428,80461,2933,,,109418,1661394,988018.0,13.0,,,,,,,,,
Umbria,2020-12-08 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,318,57,375,5371,5746,-244,135,19121,477,,,25344,442893,232973.0,4.0,,,,,,,,,
Valle d'Aosta,2020-12-08 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,96,9,105,765,870,-74,18,5557,339,,,6766,56474,34790.0,0.0,,,,,,,,,
Veneto,2020-12-08 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2529,319,2848,76900,79748,1447,3145,86822,4374,,,170944,2910230,1098632.0,35.0,,,,,,,,,
Abruzzo,2020-12-09 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,666,64,730,15591,16321,-128,264,13650,1003,,,30974,446996,249398.0,2.0,,,,,,,,,
Basilicata,2020-12-09 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,123,13,136,6148,6284,-64,35,2673,183,,,9140,163306,162432.0,0.0,,,,,,,,,
Calabria,2020-12-09 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,374,25,399,9728,10127,-239,139,8513,366,,,19006,387883,375190.0,2.0,,,,,,,,,
Campania,2020-12-09 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1852,138,1990,95223,97213,-1552,1361,69473,2108,,,168794,1737112,1181198.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-09 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2857,233,3090,62753,65843,-679,1079,66191,6314,,,138348,2259395,1128691.0,8.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-09 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,663,63,726,14229,14955,78,633,21040,1122,,,37117,783883,301832.0,5.0,,,,,,,,,
Lazio,2020-12-09 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3109,342,3451,90367,93818,-191,1297,37873,2734,,,134425,2398526,1903293.0,20.0,,,,,,,,,
Liguria,2020-12-09 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,841,88,929,8318,9247,-498,191,42526,2591,,,54364,633457,300174.0,4.0,,,,,,,,,
Lombardia,2020-12-09 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5727,766,6493,83410,89903,-21926,1233,320380,23277,,,433560,4326540,2429884.0,24.0,,,,,,,,,
Marche,2020-12-09 23:59:00,ITA,11,Marche,43.61675973,13.5188753,518,85,603,12914,13517,-304,229,18179,1364,,,33060,440236,257377.0,2.0,,,,,,,,,
Molise,2020-12-09 23:59:00,ITA,14,Molise,41.55774754,14.65916051,49,8,57,2480,2537,11,14,2713,145,,,5395,99988,92371.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-09 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,397,30,427,10457,10884,1,232,14299,604,,,25787,326809,153117.0,0.0,,,,,,,,,
P.A. Trento,2020-12-09 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,430,48,478,2038,2516,59,182,14348,735,,,17599,401438,142549.0,1.0,,,,,,,,,
Piemonte,2020-12-09 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,4102,318,4420,59063,63483,-1030,906,110261,6813,,,180557,1697990,1012701.0,8.0,,,,,,,,,
Puglia,2020-12-09 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1639,199,1838,46232,48070,758,917,17325,1779,,,67174,855898,576913.0,22.0,,,,,,,,,
Sardegna,2020-12-09 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,621,61,682,14333,15015,-145,253,9467,549,,,25031,405424,338888.0,4.0,,,,,,,,,
Sicilia,2020-12-09 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1374,198,1572,37075,38647,-908,753,33798,1863,,,74308,1047211,707036.0,18.0,,,,,,,,,
Toscana,2020-12-09 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1347,253,1600,23005,24605,-1419,505,82361,2957,,,109923,1671272,990816.0,12.0,,,,,,,,,
Umbria,2020-12-09 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,323,56,379,5277,5656,-90,89,19291,486,,,25433,443349,233112.0,2.0,,,,,,,,,
Valle d'Aosta,2020-12-09 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,90,13,103,753,856,-14,17,5584,343,,,6783,56847,34887.0,4.0,,,,,,,,,
Veneto,2020-12-09 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2551,319,2870,78148,81018,1270,2427,87950,4403,,,173371,2921028,1101887.0,14.0,,,,,,,,,
Abruzzo,2020-12-10 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,657,65,722,15269,15991,-330,227,14197,1013,,,31201,449788,250253.0,6.0,,,,,,,,,
Basilicata,2020-12-10 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,122,15,137,6134,6271,-13,46,2726,189,,,9186,163918,163078.0,2.0,,,,,,,,,
Calabria,2020-12-10 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,370,24,394,9382,9776,-351,169,9026,373,,,19175,390615,377344.0,1.0,,,,,,,,,
Campania,2020-12-10 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1789,140,1929,94236,96165,-1048,1198,71662,2165,,,169992,1751218,1191200.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-10 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2845,229,3074,61643,64717,-1126,1453,68697,6386,,,139800,2276951,1133307.0,17.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-10 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,652,62,714,13481,14195,-760,672,22430,1164,,,37789,792239,303968.0,5.0,,,,,,,,,
Lazio,2020-12-10 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3036,339,3375,87392,90767,-3051,1488,42344,2802,,,135913,2414442,1912167.0,19.0,,,,,,,,,
Liguria,2020-12-10 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,822,85,907,8051,8958,-289,320,43124,2602,,,54684,637449,301691.0,3.0,,,,,,,,,
Lombardia,2020-12-10 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5613,748,6361,80882,87243,-2660,2093,324961,23449,,,435653,4350769,2436786.0,62.0,,,,,,,,,
Marche,2020-12-10 23:59:00,ITA,11,Marche,43.61675973,13.5188753,501,86,587,12632,13219,-298,323,18791,1373,,,33383,443307,259267.0,5.0,,,,,,,,,
Molise,2020-12-10 23:59:00,ITA,14,Molise,41.55774754,14.65916051,53,7,60,2495,2555,18,22,2715,147,,,5417,100381,92741.0,1.0,,,,,,,,,
P.A. Bolzano,2020-12-10 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,239,31,270,10451,10721,-163,244,14698,612,,,26031,328783,153670.0,0.0,,,,,,,,,
P.A. Trento,2020-12-10 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,431,48,479,1967,2446,-70,217,14626,744,,,17816,404137,143448.0,2.0,,,,,,,,,
Piemonte,2020-12-10 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,4069,310,4379,56728,61107,-2376,974,113527,6897,,,181531,1712408,1018261.0,14.0,,,,,,,,,
Puglia,2020-12-10 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1600,200,1800,47002,48802,732,1332,17870,1834,,,68506,867066,581178.0,29.0,,,,,,,,,
Sardegna,2020-12-10 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,610,63,673,14321,14994,-21,248,9729,556,,,25279,409587,342265.0,6.0,,,,,,,,,
Sicilia,2020-12-10 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1342,197,1539,35430,36969,-1678,1059,36503,1895,,,75367,1056737,712959.0,21.0,,,,,,,,,
Toscana,2020-12-10 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1323,247,1570,20762,22332,-2273,517,85076,3032,,,110440,1680849,993998.0,11.0,,,,,,,,,
Umbria,2020-12-10 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,310,55,365,5014,5379,-277,182,19738,498,,,25615,447196,234249.0,5.0,,,,,,,,,
Valle d'Aosta,2020-12-10 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,98,10,108,675,783,-73,18,5674,344,,,6801,57189,34989.0,0.0,,,,,,,,,
Veneto,2020-12-10 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2606,330,2936,80201,83137,2119,4197,89880,4551,,,177568,2941145,1108040.0,42.0,,,,,,,,,
Abruzzo,2020-12-11 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,647,66,713,14786,15499,-492,262,14947,1017,,,31463,453936,251413.0,5.0,,,,,,,,,
Basilicata,2020-12-11 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,116,15,131,6100,6231,-40,104,2864,195,,,9290,164832,163992.0,1.0,,,,,,,,,
Calabria,2020-12-11 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,365,21,386,9030,9416,-360,158,9538,379,,,19333,393096,379815.0,2.0,,,,,,,,,
Campania,2020-12-11 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1828,144,1972,92508,94480,-1685,1340,74624,2228,,,171332,1769241,1204721.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-11 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2812,231,3043,61012,64055,-662,1211,70508,6447,,,141010,2294410,1138536.0,18.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-11 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,644,63,707,13528,14235,40,843,23210,1187,,,38632,800671,306150.0,8.0,,,,,,,,,
Lazio,2020-12-11 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,3026,339,3365,84828,88193,-2574,1230,46080,2870,,,137143,2429359,1919497.0,19.0,,,,,,,,,
Liguria,2020-12-11 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,803,84,887,7878,8765,-193,340,43632,2627,,,55024,642156,302888.0,4.0,,,,,,,,,
Lombardia,2020-12-11 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5417,733,6150,81299,87449,206,2938,327561,23581,,,438591,4383640,2446490.0,26.0,,,,,,,,,
Marche,2020-12-11 23:59:00,ITA,11,Marche,43.61675973,13.5188753,490,86,576,12537,13113,-106,483,19374,1379,,,33866,448004,262113.0,5.0,,,,,,,,,
Molise,2020-12-11 23:59:00,ITA,14,Molise,41.55774754,14.65916051,50,8,58,2560,2618,63,73,2720,152,,,5490,101503,93735.0,2.0,,,,,,,,,
P.A. Bolzano,2020-12-11 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,242,27,269,10382,10651,-70,252,15003,629,,,26283,330925,154084.0,2.0,,,,,,,,,
P.A. Trento,2020-12-11 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,411,47,458,1981,2439,-7,160,14783,754,,,17976,406811,143863.0,1.0,,,,,,,,,
Piemonte,2020-12-11 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,4005,300,4305,55686,59991,-1116,1553,116100,6993,,,183084,1730912,1025877.0,7.0,,,,,,,,,
Puglia,2020-12-11 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1595,187,1782,48209,49991,1189,1813,18460,1868,,,70319,878289,585802.0,17.0,,,,,,,,,
Sardegna,2020-12-11 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,595,64,659,14406,15065,71,198,9849,563,,,25477,413872,345927.0,5.0,,,,,,,,,
Sicilia,2020-12-11 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1280,197,1477,34933,36410,-559,999,38033,1923,,,76366,1066271,717462.0,15.0,,,,,,,,,
Toscana,2020-12-11 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1268,241,1509,19315,20824,-1508,657,87191,3082,,,111097,1693046,997485.0,13.0,,,,,,,,,
Umbria,2020-12-11 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,314,54,368,4721,5089,-290,219,20238,507,,,25834,450723,235294.0,7.0,,,,,,,,,
Valle d'Aosta,2020-12-11 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,88,9,97,619,716,-67,11,5749,347,,,6812,57448,35099.0,0.0,,,,,,,,,
Veneto,2020-12-11 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2566,349,2915,82178,85093,1956,3883,91699,4659,,,181451,2957445,1112770.0,51.0,,,,,,,,,
Abruzzo,2020-12-12 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,631,64,695,14449,15144,-355,277,15567,1029,,,31740,458795,252815.0,3.0,,,,,,,,,
Basilicata,2020-12-12 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,114,14,128,6134,6262,31,85,2917,196,,,9375,165936,165091.0,0.0,,,,,,,,,
Calabria,2020-12-12 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,352,22,374,8975,9349,-67,235,9835,384,,,19568,395770,382280.0,1.0,,,,,,,,,
Campania,2020-12-12 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1794,137,1931,92158,94089,-391,1414,76382,2275,,,172746,1788904,1215755.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-12 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2813,222,3035,60937,63972,-83,1807,72315,6529,,,142816,2312385,1144793.0,14.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-12 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,654,59,713,13642,14355,120,884,23946,1215,,,39516,809115,306882.0,8.0,,,,,,,,,
Lazio,2020-12-12 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2969,337,3306,84012,87318,-875,1194,48108,2911,,,138337,2445445,1927721.0,14.0,,,,,,,,,
Liguria,2020-12-12 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,782,77,859,7610,8469,-296,263,44169,2649,,,55287,646433,304092.0,4.0,,,,,,,,,
Lombardia,2020-12-12 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5289,717,6006,79060,85066,-2383,2736,332595,23666,,,441327,4412793,2455811.0,26.0,,,,,,,,,
Marche,2020-12-12 23:59:00,ITA,11,Marche,43.61675973,13.5188753,487,86,573,12030,12603,-510,451,20324,1390,,,34317,452143,264878.0,2.0,,,,,,,,,
Molise,2020-12-12 23:59:00,ITA,14,Molise,41.55774754,14.65916051,56,8,64,2480,2544,-74,72,2858,160,,,5562,102658,94691.0,1.0,,,,,,,,,
P.A. Bolzano,2020-12-12 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,242,27,269,10353,10622,-29,250,15277,634,,,26533,333319,154758.0,2.0,,,,,,,,,
P.A. Trento,2020-12-12 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,403,44,447,1989,2436,-3,222,14997,765,,,18198,410271,144573.0,2.0,,,,,,,,,
Piemonte,2020-12-12 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3857,304,4161,53700,57861,-2130,1443,119614,7052,,,184527,1749139,1032439.0,6.0,,,,,,,,,
Puglia,2020-12-12 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1587,194,1781,49455,51236,1245,1478,18650,1911,,,71797,888498,589592.0,26.0,,,,,,,,,
Sardegna,2020-12-12 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,586,61,647,14343,14990,-75,168,10085,570,,,25645,417034,348680.0,5.0,,,,,,,,,
Sicilia,2020-12-12 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1243,196,1439,34322,35761,-649,1016,39675,1946,,,77382,1075330,723402.0,16.0,,,,,,,,,
Toscana,2020-12-12 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1221,228,1449,17643,19092,-1732,574,89462,3117,,,111671,1705743,1001493.0,11.0,,,,,,,,,
Umbria,2020-12-12 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,301,49,350,4534,4884,-205,211,20644,517,,,26045,453903,236236.0,0.0,,,,,,,,,
Valle d'Aosta,2020-12-12 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,76,8,84,579,663,-53,25,5823,351,,,6837,57784,35186.0,0.0,,,,,,,,,
Veneto,2020-12-12 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2609,345,2954,85178,88132,3039,5098,93648,4769,,,186549,2981631,1120408.0,54.0,,,,,,,,,
Abruzzo,2020-12-13 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,622,63,685,14624,15309,165,344,15737,1038,,,32084,463653,254435.0,4.0,,,,,,,,,
Basilicata,2020-12-13 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,115,15,130,6090,6220,-42,50,3003,202,,,9425,166772,165925.0,3.0,,,,,,,,,
Calabria,2020-12-13 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,339,23,362,9020,9382,33,228,10022,392,,,19796,397949,384341.0,4.0,,,,,,,,,
Campania,2020-12-13 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1804,134,1938,91322,93260,-829,1219,78395,2310,,,173965,1806223,1225787.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-13 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2819,220,3039,61723,64762,790,1940,73421,6572,,,144755,2323522,1150185.0,14.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-13 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,655,60,715,13458,14173,-182,573,24683,1233,,,40089,815900,310500.0,3.0,,,,,,,,,
Lazio,2020-12-13 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2937,341,3278,83331,86609,-709,1339,50129,2938,,,139676,2460260,1936456.0,16.0,,,,,,,,,
Liguria,2020-12-13 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,768,75,843,7552,8395,-74,331,44566,2657,,,55618,649185,304928.0,4.0,,,,,,,,,
Lombardia,2020-12-13 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5159,714,5873,80476,86349,1283,2335,333503,23810,,,443662,4438316,2464408.0,24.0,,,,,,,,,
Marche,2020-12-13 23:59:00,ITA,11,Marche,43.61675973,13.5188753,476,81,557,11737,12294,-309,481,21100,1404,,,34798,456349,267405.0,4.0,,,,,,,,,
Molise,2020-12-13 23:59:00,ITA,14,Molise,41.55774754,14.65916051,56,7,63,2595,2658,114,119,2861,162,,,5681,103945,95833.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-13 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,221,26,247,10352,10599,-23,251,15547,638,,,26784,335303,155286.0,0.0,,,,,,,,,
P.A. Trento,2020-12-13 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,413,48,461,2054,2515,79,157,15073,767,,,18355,412294,144793.0,4.0,,,,,,,,,
Piemonte,2020-12-13 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3835,291,4126,51848,55974,-1887,1011,122476,7088,,,185538,1757469,1036540.0,6.0,,,,,,,,,
Puglia,2020-12-13 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1547,191,1738,50408,52146,910,1175,18892,1934,,,72972,895620,591516.0,26.0,,,,,,,,,
Sardegna,2020-12-13 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,589,59,648,14776,15424,434,633,10277,577,,,26278,420640,351860.0,4.0,,,,,,,,,
Sicilia,2020-12-13 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1226,198,1424,34295,35719,-42,808,40504,1967,,,78190,1082424,727787.0,12.0,,,,,,,,,
Toscana,2020-12-13 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1180,219,1399,16715,18114,-978,673,91079,3151,,,112344,1718159,1005743.0,10.0,,,,,,,,,
Umbria,2020-12-13 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,294,45,339,4469,4808,-76,145,20856,526,,,26190,456106,236951.0,1.0,,,,,,,,,
Valle d'Aosta,2020-12-13 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,74,8,82,540,622,-41,34,5896,353,,,6871,58056,35365.0,0.0,,,,,,,,,
Veneto,2020-12-13 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2606,340,2946,87753,90699,2567,4092,95141,4801,,,190641,2997581,1125556.0,13.0,,,,,,,,,
Abruzzo,2020-12-14 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,630,64,694,14188,14882,-427,192,16336,1057,,,32275,465419,255064.0,7.0,,,,,,,,,
Basilicata,2020-12-14 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,114,12,126,6021,6147,-73,66,3137,207,,,9491,167483,166639.0,0.0,,,,,,,,,
Calabria,2020-12-14 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,346,21,367,8955,9322,-60,166,10244,396,,,19962,399500,385776.0,2.0,,,,,,,,,
Campania,2020-12-14 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1796,130,1926,90744,92670,-590,1088,80043,2340,,,175053,1821695,1237435.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-14 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2831,222,3053,61933,64986,224,1574,74694,6645,,,146325,2334039,1153725.0,12.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-14 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,660,58,718,13370,14088,-85,402,25156,1247,,,40491,819153,311349.0,0.0,,,,,,,,,
Lazio,2020-12-14 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2938,347,3285,82564,85849,-760,1315,52166,2976,,,140991,2473825,1943456.0,15.0,,,,,,,,,
Liguria,2020-12-14 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,780,73,853,7427,8280,-115,223,44887,2674,,,55841,651718,306034.0,1.0,,,,,,,,,
Lombardia,2020-12-14 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,5053,685,5738,72583,78321,-8028,945,342409,23877,,,444607,4449633,2468555.0,21.0,,,,,,,,,
Marche,2020-12-14 23:59:00,ITA,11,Marche,43.61675973,13.5188753,469,83,552,12250,12802,508,174,20756,1414,,,34972,457424,267987.0,3.0,,,,,,,,,
Molise,2020-12-14 23:59:00,ITA,14,Molise,41.55774754,14.65916051,61,8,69,2627,2696,38,40,2862,163,,,5721,104315,96170.0,2.0,,,,,,,,,
P.A. Bolzano,2020-12-14 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,221,26,247,10365,10612,13,68,15591,649,,,26852,336002,155604.0,2.0,,,,,,,,,
P.A. Trento,2020-12-14 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,423,53,476,2078,2554,39,114,15134,781,,,18469,413133,144980.0,7.0,,,,,,,,,
Piemonte,2020-12-14 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3856,278,4134,49202,53336,-2638,528,125594,7136,,,186066,1766116,1039596.0,5.0,,,,,,,,,
Puglia,2020-12-14 23:59:00,ITA,16,Puglia,41.12559576,16.86736689,1551,184,1735,50297,52032,-114,656,19638,1958,,,73628,900498,594424.0,17.0,,,,,,,,,
Sardegna,2020-12-14 23:59:00,ITA,20,Sardegna,39.21531192,9.110616306,580,57,637,14724,15361,-63,228,10557,588,,,26506,422952,353750.0,5.0,,,,,,,,,
Sicilia,2020-12-14 23:59:00,ITA,19,Sicilia,38.11569725,13.362356699999998,1237,189,1426,34415,35841,122,914,41264,1999,,,79104,1089515,732421.0,12.0,,,,,,,,,
Toscana,2020-12-14 23:59:00,ITA,9,Toscana,43.76923077,11.25588885,1193,210,1403,16076,17479,-635,445,92117,3193,,,112789,1725291,1008357.0,4.0,,,,,,,,,
Umbria,2020-12-14 23:59:00,ITA,10,Umbria,43.10675841,12.38824698,306,41,347,4388,4735,-73,49,20973,531,,,26239,456414,237082.0,1.0,,,,,,,,,
Valle d'Aosta,2020-12-14 23:59:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,74,9,83,505,588,-34,14,5944,353,,,6885,58376,35448.0,1.0,,,,,,,,,
Veneto,2020-12-14 23:59:00,ITA,5,Veneto,45.43490485,12.33845213,2646,345,2991,89537,92528,1829,2829,96115,4827,,,193470,3006809,1128900.0,21.0,,,,,,,,,
Abruzzo,2020-12-15 23:59:00,ITA,13,Abruzzo,42.35122196,13.39843823,601,59,660,13807,14467,-415,100,16836,1072,,,32375,467336,255645.0,3.0,,,,,,,,,
Basilicata,2020-12-15 23:59:00,ITA,17,Basilicata,40.63947052,15.80514834,106,11,117,6042,6159,12,62,3182,212,,,9553,168405,167550.0,0.0,,,,,,,,,
Calabria,2020-12-15 23:59:00,ITA,18,Calabria,38.90597598,16.59440194,335,21,356,8766,9122,-200,175,10616,399,,,20137,401854,387987.0,2.0,,,,,,,,,
Campania,2020-12-15 23:59:00,ITA,15,Campania,40.83956555,14.25084984,1720,123,1843,88399,90242,-2428,647,83068,2390,,,175700,1830136,1239599.0,0.0,,,,,,,,,
Emilia-Romagna,2020-12-15 23:59:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2797,214,3011,61623,64634,-352,1238,76205,6719,,,147558,2349809,1157563.0,17.0,,,,,,,,,
Friuli Venezia Giulia,2020-12-15 23:59:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,654,56,710,13229,13939,-149,829,26082,1299,,,41320,828919,315194.0,3.0,,,,,,,,,
Lazio,2020-12-15 23:59:00,ITA,12,Lazio,41.89277044,12.48366722,2921,321,3242,80979,84221,-1628,1159,54870,3059,,,142150,2489437,1949641.0,12.0,,,,,,,,,
Liguria,2020-12-15 23:59:00,ITA,7,Liguria,44.41149315,8.9326992,768,71,839,7276,8115,-165,202,45234,2694,,,56043,655617,307046.0,3.0,,,,,,,,,
Lombardia,2020-12-15 23:59:00,ITA,3,Lombardia,45.46679409,9.190347404,4996,656,5652,70238,75890,-2431,2404,347130,23991,,,447011,4477309,2478151.0,28.0,,,,,,,,,
Marche,2020-12-15 23:59:00,ITA,11,Marche,43.61675973,13.5188753,467,78,545,11345,11890,-912,228,21882,1428,,,35200,460780,269841.0,3.0,,,,,,,,,
Molise,2020-12-15 23:59:00,ITA,14,Molise,41.55774754,14.65916051,59,8,67,2591,2658,-38,37,2934,166,,,5758,104921,96673.0,0.0,,,,,,,,,
P.A. Bolzano,2020-12-15 23:59:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,208,24,232,10398,10630,18,88,15653,657,,,26940,337081,155855.0,0.0,,,,,,,,,
P.A. Trento,2020-12-15 23:59:00,ITA,22,P.A. Trento,46.06893511,11.12123097,412,53,465,2242,2707,153,377,15344,795,,,18846,414855,145529.0,3.0,,,,,,,,,
Piemonte,2020-12-15 23:59:00,ITA,1,Piemonte,45.0732745,7.680687483,3761,266,4027,46943,50970,-2366,1106,128989,7213,,,187172,1784446,1046569.0,5.0,,,,,,,,,
